1932	81559	1932	 										
1932	81571	1932	 										
1932	81931	1932	 										
1932	81944	1932	 										
1945	7935	1945	 										
1945	40772	1945	1										
1945	40786	1945	 										
1945	51248	1945	 										
1945	51261	1945	 										
1945	52739	1945	 										
1945	52751	1945	 										
1945	72596	1945	 										
1945	72609	1945	 										
1958	30069	1958	 										
1958	49675	1958	1										
1958	49689	1958	 										
1958	60902	1958	 										
1958	60915	1958	 										
1958	74451	1958	 										
1958	74463	1958	 										
1958	84143	1958	 										
1958	84156	1958	 										
2010	10774	2010	 										
2010	40970	2010	1										
2010	40984	2010	 										
2010	69468	2010	 										
2010	69481	2010	 										
2010	79846	2010	 										
2010	79858	2010	 										
2010	81154	2010	 										
2010	81167	2010	 										
2021	2239	2021	 										
2021	55793	2021	1										
2021	55807	2021	 										
2021	62457	2021	 										
2021	62470	2021	 										
2021	75494	2021	 										
2021	75506	2021	 										
2021	77187	2021	 										
2021	77200	2021	 										
2142	6660	2142	 										
2142	46554	2142	1										
2142	46568	2142	 										
2142	48204	2142	 										
2142	48217	2142	 										
2142	52426	2142	 										
2142	52438	2142	 										
2142	60035	2142	 										
2142	60048	2142	 										
2212	35552	2212	 										
2212	59920	2212	1										
2212	59934	2212	 										
2212	67156	2212	 										
2212	67169	2212	 										
2212	80128	2212	 										
2212	80140	2212	 										
2212	83109	2212	 										
2212	83122	2212	 										
2265	21142	2265	 										
2265	48147	2265	1										
2265	48161	2265	 										
2265	54521	2265	 										
2265	54534	2265	 										
2265	58709	2265	 										
2265	58721	2265	 										
2265	64985	2265	 										
2265	64998	2265	 										
2494	6417	2494	 										
2494	14088	2494	1										
2494	14102	2494	 										
2494	34869	2494	 										
2494	34882	2494	 										
2494	56082	2494	 										
2494	56094	2494	 										
2494	57481	2494	 										
2494	57494	2494	 										
2500	23853	2500	 										
2500	23954	2500	1										
2500	23968	2500	 										
2500	64077	2500	 										
2500	64090	2500	 										
2500	70455	2500	 										
2500	70467	2500	 										
2500	77014	2500	 										
2500	77027	2500	 										
2680	5510	2680	 										
2680	14846	2680	1										
2680	14860	2680	 										
2680	55608	2680	 										
2680	55621	2680	 										
2680	75774	2680	 										
2680	75786	2680	 										
2680	79133	2680	 										
2680	79146	2680	 										
2764	22360	2764	 										
2764	44467	2764	1										
2764	44481	2764	 										
2764	52494	2764	 										
2764	52507	2764	 										
2764	65826	2764	 										
2764	65838	2764	 										
2764	89014	2764	 										
2764	89027	2764	 										
2772	20306	2772	 										
2772	53996	2772	1										
2772	54010	2772	 										
2772	61268	2772	 										
2772	61281	2772	 										
2772	62249	2772	 										
2772	62261	2772	 										
2772	65324	2772	 										
2772	65337	2772	 										
2825	1261	2825	 										
2825	47201	2825	1										
2825	47215	2825	 										
2825	48583	2825	 										
2825	48596	2825	 										
2825	66020	2825	 										
2825	66032	2825	 										
2825	72452	2825	 										
2825	72465	2825	 										
2999	39979	2999	 										
2999	47886	2999	1										
2999	47900	2999	 										
2999	68307	2999	 										
2999	68320	2999	 										
2999	79856	2999	 										
2999	79868	2999	 										
2999	88977	2999	 										
2999	88990	2999	 										
3085	32236	3085	 										
3085	56234	3085	1										
3085	56248	3085	 										
3085	67505	3085	 										
3085	67518	3085	 										
3085	72175	3085	 										
3085	72187	3085	 										
3085	86263	3085	 										
3085	86276	3085	 										
3144	32772	3144	 										
3144	50078	3144	1										
3144	50092	3144	 										
3144	67452	3144	 										
3144	67465	3144	 										
3144	78156	3144	 										
3144	78168	3144	 										
3144	89794	3144	 										
3144	89807	3144	 										
3304	34329	3304	 										
3304	38060	3304	1										
3304	38074	3304	 										
3304	42497	3304	 										
3304	42510	3304	 										
3304	50520	3304	 										
3304	50532	3304	 										
3304	88090	3304	 										
3304	88103	3304	 										
3371	13245	3371	 										
3371	24786	3371	1										
3371	24800	3371	 										
3371	56883	3371	 										
3371	56896	3371	 										
3371	78936	3371	 										
3371	78948	3371	 										
3371	85885	3371	 										
3371	85898	3371	 										
3378	13219	3378	 										
3378	21739	3378	1										
3378	21753	3378	 										
3378	70381	3378	 										
3378	70394	3378	 										
3378	81699	3378	 										
3378	81711	3378	 										
3378	88994	3378	 										
3378	89007	3378	 										
3429	15684	3429	 										
3429	57823	3429	1										
3429	57837	3429	 										
3429	68755	3429	 										
3429	68768	3429	 										
3429	77723	3429	 										
3429	77735	3429	 										
3429	79986	3429	 										
3429	79999	3429	 										
3467	10396	3467	 										
3467	43316	3467	1										
3467	43330	3467	 										
3467	44316	3467	 										
3467	44329	3467	 										
3467	60072	3467	 										
3467	60084	3467	 										
3467	85358	3467	 										
3467	85371	3467	 										
3468	18470	3468	 										
3468	58240	3468	1										
3468	58254	3468	 										
3468	66073	3468	 										
3468	66086	3468	 										
3468	80548	3468	 										
3468	80560	3468	 										
3468	92508	3468	 										
3468	92521	3468	 										
3488	3669	3488	 										
3488	59576	3488	1										
3488	59590	3488	 										
3488	61014	3488	 										
3488	61027	3488	 										
3488	75247	3488	 										
3488	75259	3488	 										
3488	83125	3488	 										
3488	83138	3488	 										
3554	4288	3554	 										
3554	12626	3554	1										
3554	12640	3554	 										
3554	66854	3554	 										
3554	66867	3554	 										
3554	73031	3554	 										
3554	73043	3554	 										
3554	77151	3554	 										
3554	77164	3554	 										
3601	36090	3601	 										
3601	55292	3601	1										
3601	55306	3601	 										
3601	70867	3601	 										
3601	70880	3601	 										
3601	77156	3601	 										
3601	77168	3601	 										
3601	92569	3601	 										
3601	92582	3601	 										
3623	26014	3623	 										
3623	56762	3623	1										
3623	56776	3623	 										
3623	64455	3623	 										
3623	64468	3623	 										
3623	75836	3623	 										
3623	75848	3623	 										
3623	88850	3623	 										
3623	88863	3623	 										
3917	15239	3917	 										
3917	25425	3917	1										
3917	25439	3917	 										
3917	62021	3917	 										
3917	62034	3917	 										
3917	70645	3917	 										
3917	70657	3917	 										
3917	82603	3917	 										
3917	82616	3917	 										
3939	34367	3939	 										
3939	54782	3939	1										
3939	54796	3939	 										
3939	70873	3939	 										
3939	70886	3939	 										
3939	74250	3939	 										
3939	74262	3939	 										
3939	84591	3939	 										
3939	84604	3939	 										
3956	39234	3956	 										
3956	43405	3956	1										
3956	43419	3956	 										
3956	66194	3956	 										
3956	66207	3956	 										
3956	72228	3956	 										
3956	72240	3956	 										
3956	72468	3956	 										
3956	72481	3956	 										
4013	1916	4013	 										
4013	4927	4013	1										
4013	4941	4013	 										
4013	69887	4013	 										
4013	69900	4013	 										
4013	80143	4013	 										
4013	80155	4013	 										
4013	89393	4013	 										
4013	89406	4013	 										
4154	12925	4154	 										
4154	47855	4154	1										
4154	47869	4154	 										
4154	70956	4154	 										
4154	70969	4154	 										
4154	77006	4154	 										
4154	77018	4154	 										
4154	82521	4154	 										
4154	82534	4154	 										
4287	14087	4287	 										
4287	40419	4287	1										
4287	40433	4287	 										
4287	44675	4287	 										
4287	44688	4287	 										
4287	67988	4287	 										
4287	68000	4287	 										
4287	78563	4287	 										
4287	78576	4287	 										
4331	20309	4331	 										
4331	51008	4331	1										
4331	51022	4331	 										
4331	55302	4331	 										
4331	55315	4331	 										
4331	79401	4331	 										
4331	79413	4331	 										
4331	83927	4331	 										
4331	83940	4331	 										
4417	11955	4417	 										
4417	13801	4417	1										
4417	13815	4417	 										
4417	62529	4417	 										
4417	62542	4417	 										
4417	68643	4417	 										
4417	68655	4417	 										
4417	85509	4417	 										
4417	85522	4417	 										
4460	9617	4460	 										
4460	24576	4460	1										
4460	24590	4460	 										
4460	66642	4460	 										
4460	66655	4460	 										
4460	76453	4460	 										
4460	76465	4460	 										
4460	81561	4460	 										
4460	81574	4460	 										
4499	24309	4499	 										
4499	33388	4499	1										
4499	33402	4499	 										
4499	69852	4499	 										
4499	69865	4499	 										
4499	74270	4499	 										
4499	74282	4499	 										
4499	89774	4499	 										
4499	89787	4499	 										
4503	39007	4503	 										
4503	45057	4503	1										
4503	45071	4503	 										
4503	62107	4503	 										
4503	62120	4503	 										
4503	70971	4503	 										
4503	70983	4503	 										
4503	91743	4503	 										
4503	91756	4503	 										
4521	34957	4521	 										
4521	47727	4521	1										
4521	47741	4521	 										
4521	60330	4521	 										
4521	60343	4521	 										
4521	64312	4521	 										
4521	64324	4521	 										
4521	83772	4521	 										
4521	83785	4521	 										
4558	36244	4558	 										
4558	42725	4558	1										
4558	42739	4558	 										
4558	55647	4558	 										
4558	55660	4558	 										
4558	61773	4558	 										
4558	61785	4558	 										
4558	80328	4558	 										
4558	80341	4558	 										
4617	13903	4617	 										
4617	46427	4617	1										
4617	46441	4617	 										
4617	59460	4617	 										
4617	59473	4617	 										
4617	60322	4617	 										
4617	60334	4617	 										
4617	86014	4617	 										
4617	86027	4617	 										
4697	22029	4697	 										
4697	42397	4697	1										
4697	42411	4697	 										
4697	54008	4697	 										
4697	54021	4697	 										
4697	65131	4697	 										
4697	65143	4697	 										
4697	92503	4697	 										
4697	92516	4697	 										
4835	14817	4835	 										
4835	19822	4835	1										
4835	19836	4835	 										
4835	36219	4835	 										
4835	36232	4835	 										
4835	75292	4835	 										
4835	75304	4835	 										
4835	90662	4835	 										
4835	90675	4835	 										
4889	16173	4889	 										
4889	52908	4889	1										
4889	52922	4889	 										
4889	53749	4889	 										
4889	53762	4889	 										
4889	75512	4889	 										
4889	75524	4889	 										
4889	88981	4889	 										
4889	88994	4889	 										
4984	31708	4984	 										
4984	53157	4984	1										
4984	53171	4984	 										
4984	65139	4984	 										
4984	65152	4984	 										
4984	81205	4984	 										
4984	81217	4984	 										
4984	84009	4984	 										
4984	84022	4984	 										
4998	8604	4998	 										
4998	39187	4998	1										
4998	39201	4998	 										
4998	44369	4998	 										
4998	44382	4998	 										
4998	77474	4998	 										
4998	77486	4998	 										
4998	91647	4998	 										
4998	91660	4998	 										
5104	14678	5104	 										
5104	15059	5104	1										
5104	15073	5104	 										
5104	66552	5104	 										
5104	66565	5104	 										
5104	67179	5104	 										
5104	67191	5104	 										
5104	92729	5104	 										
5104	92742	5104	 										
5164	35716	5164	 										
5164	57355	5164	1										
5164	57369	5164	 										
5164	64977	5164	 										
5164	64990	5164	 										
5164	69562	5164	 										
5164	69574	5164	 										
5164	87472	5164	 										
5164	87485	5164	 										
5179	14254	5179	 										
5179	45914	5179	1										
5179	45928	5179	 										
5179	56178	5179	 										
5179	56191	5179	 										
5179	75565	5179	 										
5179	75577	5179	 										
5179	79913	5179	 										
5179	79926	5179	 										
5224	21756	5224	 										
5224	56531	5224	1										
5224	56545	5224	 										
5224	64109	5224	 										
5224	64122	5224	 										
5224	78308	5224	 										
5224	78320	5224	 										
5224	84252	5224	 										
5224	84265	5224	 										
5304	13832	5304	 										
5304	43883	5304	1										
5304	43897	5304	 										
5304	61081	5304	 										
5304	61094	5304	 										
5304	65356	5304	 										
5304	65368	5304	 										
5304	74404	5304	 										
5304	74417	5304	 										
5316	34229	5316	 										
5316	50487	5316	1										
5316	50501	5316	 										
5316	66672	5316	 										
5316	66685	5316	 										
5316	70554	5316	 										
5316	70566	5316	 										
5316	87171	5316	 										
5316	87184	5316	 										
5317	12974	5317	 										
5317	39495	5317	1										
5317	39509	5317	 										
5317	52112	5317	 										
5317	52125	5317	 										
5317	76653	5317	 										
5317	76665	5317	 										
5317	85734	5317	 										
5317	85747	5317	 										
5373	22577	5373	 										
5373	43714	5373	1										
5373	43728	5373	 										
5373	52886	5373	 										
5373	52899	5373	 										
5373	75033	5373	 										
5373	75045	5373	 										
5373	79327	5373	 										
5373	79340	5373	 										
5444	38974	5444	 										
5444	56666	5444	1										
5444	56680	5444	 										
5444	60825	5444	 										
5444	60838	5444	 										
5444	68907	5444	 										
5444	68919	5444	 										
5444	92065	5444	 										
5444	92078	5444	 										
5509	30608	5509	 										
5509	31727	5509	1										
5509	31741	5509	 										
5509	40129	5509	 										
5509	40142	5509	 										
5509	64783	5509	 										
5509	64795	5509	 										
5509	85468	5509	 										
5509	85481	5509	 										
5714	35459	5714	 										
5714	53388	5714	1										
5714	53402	5714	 										
5714	66677	5714	 										
5714	66690	5714	 										
5714	77657	5714	 										
5714	77669	5714	 										
5714	92084	5714	 										
5714	92097	5714	 										
5723	38846	5723	 										
5723	58423	5723	1										
5723	58437	5723	 										
5723	70104	5723	 										
5723	70117	5723	 										
5723	73170	5723	 										
5723	73182	5723	 										
5723	92899	5723	 										
5723	92912	5723	 										
5847	34822	5847	 										
5847	36671	5847	1										
5847	36685	5847	 										
5847	67276	5847	 										
5847	67289	5847	 										
5847	73195	5847	 										
5847	73207	5847	 										
5847	90713	5847	 										
5847	90726	5847	 										
5893	15441	5893	 										
5893	19004	5893	1										
5893	19018	5893	 										
5893	70337	5893	 										
5893	70350	5893	 										
5893	80814	5893	 										
5893	80826	5893	 										
5893	86137	5893	 										
5893	86150	5893	 										
5947	9020	5947	 										
5947	31208	5947	1										
5947	31222	5947	 										
5947	34680	5947	 										
5947	34693	5947	 										
5947	76333	5947	 										
5947	76345	5947	 										
5947	79958	5947	 										
5947	79971	5947	 										
5992	1971	5992	 										
5992	4434	5992	1										
5992	4448	5992	 										
5992	41558	5992	 										
5992	41571	5992	 										
5992	42651	5992	 										
5992	42663	5992	 										
5992	65521	5992	 										
5992	65534	5992	 										
6024	24621	6024	 										
6024	31389	6024	1										
6024	31403	6024	 										
6024	44682	6024	 										
6024	44695	6024	 										
6024	75612	6024	 										
6024	75624	6024	 										
6024	83079	6024	 										
6024	83092	6024	 										
6063	37097	6063	 										
6063	43188	6063	1										
6063	43202	6063	 										
6063	51660	6063	 										
6063	51673	6063	 										
6063	74681	6063	 										
6063	74693	6063	 										
6063	89413	6063	 										
6063	89426	6063	 										
6131	1150	6131	 										
6131	30252	6131	1										
6131	30266	6131	 										
6131	49278	6131	 										
6131	49291	6131	 										
6131	75288	6131	 										
6131	75300	6131	 										
6131	76340	6131	 										
6131	76353	6131	 										
6142	7828	6142	 										
6142	10979	6142	1										
6142	10993	6142	 										
6142	32892	6142	 										
6142	32905	6142	 										
6142	57891	6142	 										
6142	57903	6142	 										
6142	58387	6142	 										
6142	58400	6142	 										
6170	12044	6170	 										
6170	29590	6170	1										
6170	29604	6170	 										
6170	29799	6170	 										
6170	29812	6170	 										
6170	64515	6170	 										
6170	64527	6170	 										
6170	71408	6170	 										
6170	71421	6170	 										
6176	20372	6176	 										
6176	37698	6176	1										
6176	37712	6176	 										
6176	69747	6176	 										
6176	69760	6176	 										
6176	75197	6176	 										
6176	75209	6176	 										
6176	85784	6176	 										
6176	85797	6176	 										
6290	37296	6290	 										
6290	57980	6290	1										
6290	57994	6290	 										
6290	58501	6290	 										
6290	58514	6290	 										
6290	72842	6290	 										
6290	72854	6290	 										
6290	86416	6290	 										
6290	86429	6290	 										
6319	20745	6319	 										
6319	53358	6319	1										
6319	53372	6319	 										
6319	58226	6319	 										
6319	58239	6319	 										
6319	68789	6319	 										
6319	68801	6319	 										
6319	78254	6319	 										
6319	78267	6319	 										
6352	9638	6352	 										
6352	16493	6352	1										
6352	16507	6352	 										
6352	17820	6352	 										
6352	17833	6352	 										
6352	40552	6352	 										
6352	40564	6352	 										
6352	75508	6352	 										
6352	75521	6352	 										
6452	2336	6452	 										
6452	14057	6452	1										
6452	14071	6452	 										
6452	41846	6452	 										
6452	41859	6452	 										
6452	81658	6452	 										
6452	81670	6452	 										
6452	87300	6452	 										
6452	87313	6452	 										
6455	4267	6455	 										
6455	22101	6455	1										
6455	22115	6455	 										
6455	60758	6455	 										
6455	60771	6455	 										
6455	79528	6455	 										
6455	79540	6455	 										
6455	86661	6455	 										
6455	86674	6455	 										
6538	39652	6538	 										
6538	46957	6538	1										
6538	46971	6538	 										
6538	55287	6538	 										
6538	55300	6538	 										
6538	55369	6538	 										
6538	55381	6538	 										
6538	56700	6538	 										
6538	56713	6538	 										
6584	8920	6584	 										
6584	43073	6584	1										
6584	43087	6584	 										
6584	62076	6584	 										
6584	62089	6584	 										
6584	69968	6584	 										
6584	69980	6584	 										
6584	77365	6584	 										
6584	77378	6584	 										
6620	19601	6620	 										
6620	47866	6620	1										
6620	47880	6620	 										
6620	53924	6620	 										
6620	53937	6620	 										
6620	58954	6620	 										
6620	58966	6620	 										
6620	73024	6620	 										
6620	73037	6620	 										
6803	11229	6803	 										
6803	49711	6803	1										
6803	49725	6803	 										
6803	59902	6803	 										
6803	59915	6803	 										
6803	65987	6803	 										
6803	65999	6803	 										
6803	88465	6803	 										
6803	88478	6803	 										
6814	24166	6814	 										
6814	53292	6814	1										
6814	53306	6814	 										
6814	70166	6814	 										
6814	70179	6814	 										
6814	70275	6814	 										
6814	70287	6814	 										
6814	91749	6814	 										
6814	91762	6814	 										
6911	16526	6911	 										
6911	28905	6911	 										
6911	34497	6911	1										
6911	34511	6911	 										
6911	40057	6911	1										
6911	40071	6911	 										
6911	48420	6911	 										
6911	48433	6911	 										
6911	55537	6911	 										
6911	55549	6911	 										
6911	64676	6911	 										
6911	64689	6911	 										
6911	78349	6911	 										
6911	78361	6911	 										
6911	82209	6911	 										
6911	82222	6911	 										
6911	82460	6911	 										
6911	82473	6911	 										
6980	32459	6980	 										
6980	42515	6980	1										
6980	42529	6980	 										
6980	63484	6980	 										
6980	63497	6980	 										
6980	80132	6980	 										
6980	80144	6980	 										
6980	91956	6980	 										
6980	91969	6980	 										
7030	6126	7030	 										
7030	46452	7030	1										
7030	46466	7030	 										
7030	63705	7030	 										
7030	63718	7030	 										
7030	66362	7030	 										
7030	66374	7030	 										
7030	74578	7030	 										
7030	74591	7030	 										
7063	1858	7063	 										
7063	44967	7063	1										
7063	44981	7063	 										
7063	59894	7063	 										
7063	59907	7063	 										
7063	65766	7063	 										
7063	65778	7063	 										
7063	92109	7063	 										
7063	92122	7063	 										
7081	32803	7081	 										
7081	48314	7081	1										
7081	48328	7081	 										
7081	66701	7081	 										
7081	66714	7081	 										
7081	80447	7081	 										
7081	80459	7081	 										
7081	85032	7081	 										
7081	85045	7081	 										
7114	36443	7114	 										
7114	50873	7114	1										
7114	50887	7114	 										
7114	54612	7114	 										
7114	54625	7114	 										
7114	74469	7114	 										
7114	74481	7114	 										
7114	79566	7114	 										
7114	79579	7114	 										
7135	1431	7135	 										
7135	8271	7135	1										
7135	8285	7135	 										
7135	65277	7135	 										
7135	65290	7135	 										
7135	70277	7135	 										
7135	70289	7135	 										
7135	78981	7135	 										
7135	78994	7135	 										
7176	8234	7176	 										
7176	51321	7176	1										
7176	51335	7176	 										
7176	65902	7176	 										
7176	65915	7176	 										
7176	72147	7176	 										
7176	72159	7176	 										
7176	92784	7176	 										
7176	92797	7176	 										
7196	28249	7196	 										
7196	34175	7196	1										
7196	34189	7196	 										
7196	63444	7196	 										
7196	63457	7196	 										
7196	79464	7196	 										
7196	79476	7196	 										
7196	86727	7196	 										
7196	86740	7196	 										
7198	17429	7198	 										
7198	17508	7198	1										
7198	17522	7198	 										
7198	52851	7198	 										
7198	52864	7198	 										
7198	73628	7198	 										
7198	73640	7198	 										
7198	79813	7198	 										
7198	79826	7198	 										
7209	37131	7209	 										
7209	58909	7209	1										
7209	58923	7209	 										
7209	70423	7209	 										
7209	70436	7209	 										
7209	74419	7209	 										
7209	74431	7209	 										
7209	81932	7209	 										
7209	81945	7209	 										
7232	11816	7232	 										
7232	27268	7232	1										
7232	27282	7232	 										
7232	59684	7232	 										
7232	59697	7232	 										
7232	64222	7232	 										
7232	64234	7232	 										
7232	66953	7232	 										
7232	66966	7232	 										
7278	19765	7278	 										
7278	22198	7278	1										
7278	22212	7278	 										
7278	22984	7278	 										
7278	22997	7278	 										
7278	42376	7278	 										
7278	42388	7278	 										
7278	90164	7278	 										
7278	90177	7278	 										
7302	32131	7302	 										
7302	44196	7302	1										
7302	44210	7302	 										
7302	58623	7302	 										
7302	58636	7302	 										
7302	62245	7302	 										
7302	62257	7302	 										
7302	63280	7302	 										
7302	63293	7302	 										
7361	13650	7361	 										
7361	57582	7361	1										
7361	57596	7361	 										
7361	64180	7361	 										
7361	64193	7361	 										
7361	78035	7361	 										
7361	78047	7361	 										
7361	92529	7361	 										
7361	92542	7361	 										
7371	30631	7371	 										
7371	43605	7371	1										
7371	43619	7371	 										
7371	67319	7371	 										
7371	67332	7371	 										
7371	81333	7371	 										
7371	81345	7371	 										
7371	90223	7371	 										
7371	90236	7371	 										
7412	4215	7412	 										
7412	20463	7412	1										
7412	20477	7412	 										
7412	48196	7412	 										
7412	48209	7412	 										
7412	80679	7412	 										
7412	80691	7412	 										
7412	82409	7412	 										
7412	82422	7412	 										
7423	63	7423	 										
